SERIAL,NOMBRE_PRODUCTO,SEGMENTO,PROVEEDOR,RUBRO,SUB_CATEGORIA
7592454003520,NIFEDIPINA TAB 10MG X 14 LA SANTE,FARMACIA,X,FARMACIA,RX
7591585318428,TENSOMAX 60MG X 30 CAP LP LETI,FARMACIA,X,FARMACIA,RX
7591020009508,VITISIVAL SOL/ORAL X 180 ML,FARMACIA,X,FARMACIA,OTC
7591585212320,CARNISIN 1G/10ML SOL ORAL S/AZUC 120ML GENVEN,FARMACIA,X,FARMACIA,RX
7591818210314,AEROFLAT (SIMETICONA) 125MG X 10 CAPS COFASA,FARMACIA,X,FARMACIA,OTC
7597134000882,ZINC X 70 CAP LA ABEJITA,FARMACIA,X,FARMACIA,OTC
054228107300,GALLETA DE SODA SALTIN CARABOBO 235GR,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7598981001640,LAGEMIN(LAMOTRIGINE) 100MG X 30 TABL. GEMA,FARMACIA,X,FARMACIA,RX
7501008443033,ALKA-SELTZER ORIGINAL X 12 TABLETAS EFERVESCENTE BAYER,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7596526000370,PROBIOTAL COMPLEMENTO ALIMENTICIO A BASE DE MINERALES+PROBIOTICOS 20 BILLONES CFUS X30 CAPSULAS NATURLIFES,FARMACIA,X,FARMACIA,OTC
788070698616,TERMISUR 40MG (TELMISARTAN ) X30 COMPRIMIDOS RECUBIERTOS  SNC,FARMACIA,X,FARMACIA,RX
054228107201,GALLETA DE SODA SIN SAL 235G,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7591196004567,VITADYN C FRUTAS TROPICALES X10 TAB MAST,FARMACIA,X,FARMACIA,OTC
7596914000593,SAN SIMON NECTAR DE MANZANA 1000ML,MISCELANEOS,"INVERSIONES LACTEAS SAN SIMON, C.A",MISCELANEOS,COMESTIBLES
S7592454891233,"DESLER M GRANULADO 1,25 MG-4 MG 1 SOBRE GALENO",FARMACIA,X,FARMACIA,RX
7591201353201,HARINA DE TRIGO LA PAMPA TODO USO 920G,MISCELANEOS,"AGROMAYOR TOCUYITO,C.A",MISCELANEOS,COMESTIBLES
739988709291,XOXO CHIPS SOR CREAM,MISCELANEOS,IMPORTADO/SAMAR,MISCELANEOS,COMESTIBLES
7702010130250,CEPILLO DENTAL COLGATE TWISTER WHITE 2X1,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
758981001619,LAMOTRIGINA (LAGEMIN) 100MG X 10 TAB DISPERSABLES GEMALABS,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7891097106286,LECHE DOBON 400G,MISCELANEOS,X,MISCELANEOS,COMESTIBLES
7501082721997,CREMA CORPORAL ACLARADO IDEAL NUVEL 600 G,MISCELANEOS,"DERIVELCA CORP., C.A",MISCELANEOS,CUIDADO PERSONAL
7501082790801,SHAMPOO FAMILIAR NUVEL PLACENTA Y VITAMINA B5 750 ML,MISCELANEOS,"DERIVELCA CORP., C.A",MISCELANEOS,CUIDADO PERSONAL
7598981004665,CHAMPU CONTROL CAIDA 400ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004627,CHAMPU PARA NINOS MANZANILLA 200ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7596914000470,CHOCO RICO 400GR SAN SIMON,MISCELANEOS,"INVERSIONES LACTEAS SAN SIMON, C.A",MISCELANEOS,COMESTIBLES
8682241212026,OKI BASIC PAÑALES DESECHABLES GRANDE 10UND,MISCELANEOS,"SURA DE VENEZUELA, C.A.",MISCELANEOS,BEBE
1004567468920,ARROZ ALVARIGUA 900GR,MISCELANEOS,"ALIMENTOS ALVARIGUA, C.A",MISCELANEOS,COMESTIBLES
7598981004641,CHAMPU 2 EN 1 400ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004658,CHAMPU CONTROL CASPA 400ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004672,CHAMPU HIDRATACION + NUTRICION 400 ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004634,CHAMPU LECHE DE COCO 400ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7591570000406,BLOQUEADOR SOLAR FPS 50 + 100% FILTROS MINERALES NO GRASO 120 CM3 LIVING,MISCELANEOS,"LIVING DERMOCOSMETICA CIENTIFICA, C.A.",MISCELANEOS,CUIDADO PERSONAL
7591570000789,BLOQUEADOR SOLAR FPS 50 + PARA PIELES SECAS 120 CM3 LIVING,MISCELANEOS,"LIVING DERMOCOSMETICA CIENTIFICA, C.A.",MISCELANEOS,CUIDADO PERSONAL
7591570000819,BLOQUEADOR SOLAR  FPS 50 + PARA PIELES HIPERPIGMENTADAS 120 CM3 LIVING,MISCELANEOS,"LIVING DERMOCOSMETICA CIENTIFICA, C.A.",MISCELANEOS,CUIDADO PERSONAL
7702277770428,NUTRIT SHAMPOO REPARAMAX 600ML,MISCELANEOS,"GRUPO RETCA, C.A",MISCELANEOS,CUIDADO PERSONAL
7702277575764,NUTRIT SHAMPOO KERATINA 600ML,MISCELANEOS,"GRUPO RETCA, C.A",MISCELANEOS,CUIDADO PERSONAL
7702277866770,NUTRIT SHAMPOO RESTAURAMAX 600ML,MISCELANEOS,"GRUPO RETCA, C.A",MISCELANEOS,CUIDADO PERSONAL
7501082721690,CREMA PIEL SECA ANTIOXIDANTES PROTECCION INTENSA NUVEL750 ML,MISCELANEOS,"DERIVELCA CORP., C.A",MISCELANEOS,CUIDADO PERSONAL
7501082722352,CREMA CORPORAL ANTIEDAD NUVEL BABA DE CARACOL 500ML,MISCELANEOS,"DERIVELCA CORP., C.A",MISCELANEOS,CUIDADO PERSONAL
7598981003798,HOJILLA DE BISTURí #20 X UND SAGLAM,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7501298225517,EUTIROX 50MCG. X50TAB MERCK,FARMACIA,X,FARMACIA,RX
7591020009362,CONTRADOL (TRAMADOL) 100 MG/15 ML GOTAS VALMOR,FARMACIA,X,FARMACIA,RX
6927874880047,POLVO COMPACTO AMAZING 8GR OUTDOOR GIRL,MISCELANEOS,IMPORTADO/SAMAR,MISCELANEOS,BELLEZA
6973545928068,BLUSH TONOS VARIOS 10GR  BBROSE,MISCELANEOS,IMPORTADO/SAMAR,MISCELANEOS,BELLEZA
6959097200128,RASURADORA  DE DAMA X 5PZA PEARL MAX,MISCELANEOS,IMPORTADO/SAMAR,MISCELANEOS,CUIDADO PERSONAL
6924372656600,CORRECTOR LIQUIDO CLARO 5.2GR FEBBLE,MISCELANEOS,IMPORTADO/SAMAR,MISCELANEOS,BELLEZA
6950865405158,POLVO COMPACTO GREEN TEA TONOS VARIOS MEIS,MISCELANEOS,IMPORTADO/SAMAR,MISCELANEOS,BELLEZA
7622202229466,OREO MOSTRADOR AMERICANO 48GR,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7622202229558,OREO MOSTRADOR CHOCOLATE 48GR,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7622202229527,OREO MOSTRADOR FRESA 48GR,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7622202229497,OREO MOSTRADOR VAINILLA 48GR,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7598981004726,DESODORANTE ROLL ON ANTI TRANSP PRIMAVERA DAMAS 60ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004689,DESODORANTE ROLL ON SPORT 60ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004702,DESODORANTE ROLL ON ACLARANTE 60 ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004719,DESODORANTE ROLL ON CABALLERO 60ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7598981004696,DESODORANTE ROLL ON MAXIMA PROTECCION  60 ML FARMASI,MISCELANEOS,FARMASI,MISCELANEOS,CUIDADO PERSONAL
7591206285610,DORITOS DINAMITA LIMON TAQUERO 150GR,MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7591794000831,LENTEJAS PANTERA 400GR,MISCELANEOS,"COMERCIALIZADORA EL VERDUGO, C.A.",MISCELANEOS,COMESTIBLES
7591794000787,CARAOTA NEGRA PANTERA 400G,MISCELANEOS,"COMERCIALIZADORA EL VERDUGO, C.A.",MISCELANEOS,COMESTIBLES
7592946001508,CALCIO CON VITAMINA D3 600MG 400UI X60 TAB ARCO IRIS,FARMACIA,X,FARMACIA,OTC
733739111647,OMEGA 3 1000MG X30 CAPSULAS BLANDAS NOW,FARMACIA,X,FARMACIA,OTC
7598981001596,"IRGEM PLUS (IRBESARTAN-HIDROCLOROTIAZIDA) 300MG - 12,5 MG X 10 TAB GEMALABS",FARMACIA,X,FARMACIA,RX
7598981003538,"IRGEN PLUS (IRBESARTAN-HIDROCLOROTIAZIDA) 150MG - 12,5MG X 10 TAB GEMALABS",FARMACIA,SIN DATA,SIN DATA,SIN DATA
7702425228504,HUGGIES PAÑAL ACTIVESEC  DISNEY TALLA G 8X25UND,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,BEBE
7592316001022,ARROZ 900GR TIPO I ESPIGA DORADA,MISCELANEOS,"AGROPECUARIA LOS SILITOS, C.A.",MISCELANEOS,COMESTIBLES
7591014013719,LECHE EN POLVO COMPLETA LA CAMPIñA 400G,MISCELANEOS,"INDUSTRIA LACTEA VENEZOLANA (INDULAC), C.A.",MISCELANEOS,COMESTIBLES
7592708002156,MUNCHYPS TOSTON SAL 150G MUNCHY,MISCELANEOS,"ALIMENTOS MUNCHY, C.A.",MISCELANEOS,COMESTIBLES
7591309252007,WAMPOLE EMULSION NARANJA 200ML,FARMACIA,X,FARMACIA,OTC
7591309222000,WAMPOLE EMULSION TUTTI FRUTTI 200ML,FARMACIA,X,FARMACIA,OTC
S7592806132052,MILAX POLVO SOL/ORAL SOBRE 8.5GR X 1 SOBRE,FARMACIA,X,FARMACIA,RX
7591619000800,GULAPER JBE 100MG/5 ML PED X 60 ML MEGALABS,FARMACIA,X,FARMACIA,RX
7598578000698,NITAZOXANIDA SUSPENSION ORAL 100MG/5 ML X30 ML DAC 55,FARMACIA,X,FARMACIA,RX
7591585114709,ANTUX (LEVODROPROPIZINA)JAB CEREZA 6MG X 120ML LETI,FARMACIA,X,FARMACIA,RX
7596526000714,MAGNEVIT ADV 500MG X 50 CAP NATURLIFES,FARMACIA,X,FARMACIA,OTC
7502226296845,XELETEC 200MG. X10CA,FARMACIA,X,FARMACIA,RX
7591031102038,REFRESCO PEPSI ZERO SUGAR 2LT,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7590027000167,AMOXICILINA 250MG POLVO SUSP PED 45ML SPEFAR,FARMACIA,X,FARMACIA,RX
7594000851333,ACIDO FOLICO 10MG/ML GOTAS PED 30ML BIOQUIMICA,FARMACIA,X,FARMACIA,RX
7594000491744,CICLOKAN  (ACIDO TRANEXAMICO) 500MG/5ML SOL INYEC IV 5ML X 1 AMP MEGALABS,FARMACIA,X,FARMACIA,RX
7861152102539,EUTEBROL (MEMANTINA CLORHIDRATO) 10MG X30 COMP ADIUM,FARMACIA,X,FARMACIA,RX
756029628335,LATTFLON 450MG-50MG.(DIOSMINA-HESPERIDINA) X30 TABLETAS LATTAN,FARMACIA,X,FARMACIA,RX
7591062010227,SAVER SUSP 37.5 ML ELMOR,FARMACIA,X,FARMACIA,RX
7598176000304,SITAGLIPTINA 50MG-METFORMINA 500MG.  X30 TABLETAS ANGELUS,FARMACIA,X,FARMACIA,RX
7598176000410,SULTAMICILINA 750MG. X10 TABLETAS ANGELUS,FARMACIA,X,FARMACIA,RX
7590027002581,ATORVASTATINA 40MG X 20 COMP RECUB SPEFAR,FARMACIA,X,FARMACIA,RX
7591062000150,BRUGESIC FORTE (IBUPROFENO) 800MG X 10 COMP ELMOR,FARMACIA,X,FARMACIA,OTC
7595368004195,LETALOP  (QUETIAPINA)  25MG X30 COMP SNC PHARMA,FARMACIA,X,FARMACIA,RX
7590027002857,CANDESARTAN 8MG X30 COMPRIMIDOS SPEFAR,FARMACIA,X,FARMACIA,RX
7401069004351,CLINFOL DUO (CLINDAMICINA/KETOCONAZOL) 100MG/400MG X7 CAP VAG ADIUM,FARMACIA,X,FARMACIA,RX
7591062010753,COLFENE (IBUPROFENO/TIOCOLCHICOSIDO) 400MG/4MG X10 COMP ELMOR,FARMACIA,X,FARMACIA,RX
7592803002372,"HEPROX (TAMSULOSINA) 0,4MG. X30 CAP DOLLDER",FARMACIA,X,FARMACIA,RX
7598484001215,METFORMINA 500MG. X30 TAB QUIM-FAR,FARMACIA,X,FARMACIA,RX
7598484001147,OMEFAR 20MG. X14 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA (OMEPRAZOL) QUIM-FAR,FARMACIA,X,FARMACIA,RX
7501033962608,PEDIALYTE MAX 60 MEQ CON ZINC SABOR FRESA SOLUCION PARA REHIDRATACION ORAL 500ML,FARMACIA,X,FARMACIA,OTC
7591062010814,PROVICAR (LEVOCARNITINA) 1GR/10ML SOL ORAL 180ML ELMOR.,FARMACIA,X,FARMACIA,RX
7596855001031,LACTOVAC ORIGINAL (LACTOBACILLUS ACIDOPHILUS) SUSPENSION ORAL USO PEDIATRICO 12ML.,FARMACIA,X,FARMACIA,RX
7401078990201,GYNOTRAN (METRONIDAZOL 15%-NITRATO DE MICONAZOL 4%)  CREMA VAGINAL 40GR.,FARMACIA,X,FARMACIA,RX
764451277328,MEZHITIN  ( MEMANTINA) 10MG. X50 COMP SNC PHARMA,FARMACIA,X,FARMACIA,RX
788364470577,JENGIMIEL JARABE ADUL 120ML JENGIMIEL,FARMACIA,X,FARMACIA,OTC
7591519001259,LOSARTAN POTASICO 50MG. X30 TABLETAS (MOROCHO) CALOX,FARMACIA,X,FARMACIA,RX
7730979095310,"TAMSULON DUO (DUTASTERIDA/TAMSULOSINA)  0,5MG/0,4MG. X30 CAP ADIUM",FARMACIA,X,FARMACIA,RX
646824222121,OMEGA 3 NS1000 1BX10CAP,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7591519001174,"CARVEDILOL 6,25 MG X 28 TAB CALOX",FARMACIA,X,FARMACIA,RX
7703763165117,GLIMEPIRIDE 2MG. X30 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7703763165124,GLIMEPIRIDE 4MG. X30 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7598252101673,VALSARTAN 160MG. X30 TAB DISTRILAB,FARMACIA,X,FARMACIA,RX
7592454890069,TRIMEBUTINA MALEATO 200MG. X30 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
8691707140049,STIX CHOCOLATE 40GR,MISCELANEOS,"DISTRIBUIDORA GLOBAL IMPORT 77, C.A",MISCELANEOS,COMESTIBLES
7593090002410,SULIXTRA DUO 0.4MG/0.5 X 30 CAP FC PHARMA,FARMACIA,X,FARMACIA,RX
7730979095495,"TAMSULON 0,4 MG X 30 CAP ADIUM",FARMACIA,X,FARMACIA,RX
7703763069248,RIXIGAL 550MG X 14 TAB PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7598252000105,SULTAMICILINA 750MG. X10 TAB DISTRILAB,FARMACIA,X,FARMACIA,RX
7593884002251,CRUNCH CHIPS GALLETAS DE VAINILLA CON CHIPS DE CHOCOLATE 68GR DAVU,MISCELANEOS,"DEJABU, C.A.",MISCELANEOS,COMESTIBLES
7593884002466,GALLETAS DE GRANOLA  68G DAVU,MISCELANEOS,"DEJABU, C.A.",MISCELANEOS,COMESTIBLES
7593884000080,MINI PALMERITAS DE HOJALDRE  100G DAVU,MISCELANEOS,"DEJABU, C.A.",MISCELANEOS,COMESTIBLES
7593884000561,MINI BARRA CON GUAYABA 100G DAVU,MISCELANEOS,"DEJABU, C.A.",MISCELANEOS,COMESTIBLES
7593884002527,GALLETAS DE AVENA CON CHOCOLATE X 6 UNID 68G DAVU,MISCELANEOS,"DEJABU, C.A.",MISCELANEOS,COMESTIBLES
A8906112610415,PRAGERMINA (BACILLUS CLAUSII SPORES) 5ML  X 1 VIALADN MEDICAL,FARMACIA,X,FARMACIA,RX
7540130169022,PAN PITA PEQUENO X 10 UNID,MISCELANEOS,INVERSIONES ALJOHARI,MISCELANEOS,COMESTIBLES
A8904187861770,KETOPROFENO 100G IV/IM X 1 AMP TIARES,FARMACIA,X,FARMACIA,RX
47400179660,CARTUCHO GILLETTE MACH3 X 4,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
B7501384544225,FENITOINA SODICA 100MG BLISTER X 10 TABLETAS PSICOFARMA,FARMACIA,X,FARMACIA,RX
3664798066104,LANTUS INSULINA GLARGINA 100U/ML X 1 VIAL 10ML SANOFI,FARMACIA,X,FARMACIA,RX
7703153019914,SECNIDAZOL 1 GR  X 2 TAB COLMED,FARMACIA,X,FARMACIA,RX
7703153027414,ESOMEPRAZOL 20 MG X 20 TAB COLMED,FARMACIA,X,FARMACIA,RX
7591585375636,"CARVEDILOL 6,25 MG X 30 COMP GENVEN",FARMACIA,X,FARMACIA,RX
7591585278739,"LOSARTAN POTASICO - HCT 12,5 MG X 30 COMP  GENVEN",FARMACIA,X,FARMACIA,RX
7703153027421,ESOMEPRAZOL  40 MG X 20 TAB COLMED,FARMACIA,X,FARMACIA,RX
7591585218421,TENSOMAX LP 60MG. X10CA,FARMACIA,X,FARMACIA,RX
7591585519849,FOMENE 2.5MG. X28CO,FARMACIA,X,FARMACIA,RX
7591585278807,OLMESARTAN 40MG X 30 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7703153041212,"BETADUO 6,430/2,631 X1AMP",FARMACIA,X,FARMACIA,RX
7591585114976,LETISAN 1000MG. X30CO,FARMACIA,X,FARMACIA,OTC
7591585176202,CEFIXIMA 100 MG/5 ML X 60 ML GENVEN,FARMACIA,X,FARMACIA,RX
7591585275899,VALSARTAN160MG X 30 CAP GENVEN,FARMACIA,X,FARMACIA,RX
7591585213341,ASARAP 20MG. X30CO,FARMACIA,X,FARMACIA,RX
7591585277688,IBUPROFENO 800MG  X 10 COMP GENVEN,FARMACIA,X,FARMACIA,OTC
7591585213334,ASARAP 15MG. X30CO,FARMACIA,X,FARMACIA,RX
7591585578006,SULTAMICILINA GN750 X12TA,FARMACIA,X,FARMACIA,RX
7591519001204,CARVEDILOL 25 MG X 28 TAB CALOX,FARMACIA,X,FARMACIA,RX
7591585375643,"CARVEDILOL 12,5 MG X 30 COMP GENVEN",FARMACIA,X,FARMACIA,RX
7592368003128,CITRATO POTASIO AL 10% FRESA 950ML FSI,FARMACIA,X,FARMACIA,RX
7591062014607,FLATORIL 125MG. X20CA.BLA,FARMACIA,X,FARMACIA,RX
7592806133097,ALURON 300MG. X20CO,FARMACIA,X,FARMACIA,RX
8908020242948,CEFIXIMA 400 MG X 10 TAB FARMAMED,FARMACIA,X,FARMACIA,RX
7595368004218,LETALOP 100MG. X30CO,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7598252101048,METRONIDAZOL DIS500 100ML,FARMACIA,X,FARMACIA,RX
7594001101659,SILDEX 100MG. X2TA,FARMACIA,X,FARMACIA,RX
A7598127002104,DICLOFENAC P.BM75MG X 1 AMP BLUE MEDICAL,FARMACIA,X,FARMACIA,RX
75062828,DESODORANTE TONO UNIFORME 72H 45G DOVE,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7795368054101,LOTESOFT SUSP.OFT. 5CC.,FARMACIA,X,FARMACIA,RX
7591818251386,MIOVIT X60 GRAGEAS (VITAMINA B1+B6+B12) COFASA,FARMACIA,X,FARMACIA,RX
75919511,TAMOA 250MG/5ML.(PAMOATO DE PIRANTEL) SUSP 15ML. BIOTECH,FARMACIA,X,FARMACIA,RX
787790466659,OMEGA 3+ ETERNAL 1000MG. X100 CAP BLANDAS,FARMACIA,X,FARMACIA,OTC
787790474654,OMEGA-3 FISH OIL 2.000MG. X60 CAPS BLANDAS PHARMACORP,FARMACIA,X,FARMACIA,OTC
7590027002321,METFORMINA 500MG. X30 COMPRIMIDOS SPEFAR,FARMACIA,X,FARMACIA,RX
7590027002727,RIVAROXABAN 10MG. X30 COMP RECUBIERTOS SPEFAR,FARMACIA,X,FARMACIA,RX
7594001101949,METFORMINA CLORHIDRATO 500MG. X30 TAB PLUSANDEX,FARMACIA,X,FARMACIA,RX
7703763876334,OLANZATIQUE 10MG.(OLANZAPINA) X14 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7703763478682,OLANZATIQUE 5MG.(OLANZAPINA) X14 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
8906109692295,SUCRALFATO ADN 1GR/5ML. SUSP ORAL 80ML RIVPRA FORMULATION PVT. LTD.,FARMACIA,X,FARMACIA,RX
764451277205,ERONE 25 MG (EPLERENONA) X 30 COMP SNC PHARMA,FARMACIA,X,FARMACIA,RX
5949056500544,COREFLUX 250ULS.(SULODEXIDA) X50 CAP BLANDAS,FARMACIA,X,FARMACIA,RX
7441026001986,KEPPRA 500MG. X30 TAB (LEVETIRACETAM)  GSK,FARMACIA,X,FARMACIA,RX
7460840419517,"UROPRIN 3GR. GRANULADO PARA SOLUCION ORAL X1 SOBRE (FOSFOMICINA) FARAFARMA GROUP, S.A.",FARMACIA,X,FARMACIA,RX
7501082242010,CIALIS 20MG. X1 COMP RECUBIERTO (TADALAFILO)  LILLY DEL CARIBE INC.,FARMACIA,X,FARMACIA,RX
7591619001050,BUMELEX 1 1MG.(BUMETANIDA) X30 COMP MEGALABS,FARMACIA,X,FARMACIA,RX
7591821290143,ACTUMIR 10MG. X30 TABLETAS RECUBIERTAS (EMPAGLIFLOZINA)  ADVANCED CHEMICAL INDUSTRIES LIMITED BANGLADESH,FARMACIA,X,FARMACIA,RX
7591821903746,REGULIP (ROSUVASTATINA) 20MG. X30 TAB,FARMACIA,X,FARMACIA,RX
7591585112712,IZABAN 25MG.(EMPAGLIFLOZINA) X30 COMP,FARMACIA,X,FARMACIA,RX
7591585114389,"LISILETIC 20MG/12,5MG X30 COMPRIMIDOS (LISINOPRIL-HIDROCLOROTIAZIDA)",FARMACIA,X,FARMACIA,RX
7599450000140,PASTA DELLA NONNA PREMIUM DEDAL 1KG,MISCELANEOS,"ITC DISTRIBUCIONES CENTRO, C.A",MISCELANEOS,COMESTIBLES
7591127603524,REFRESCO FANTA NARANJA 1.5L,MISCELANEOS,"COCA COLA FEMSA DE VENEZUELA,S.A",MISCELANEOS,COMESTIBLES
7591206285641,PEPITO ORIGINAL MUNDO MARINO 80G,MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7702084057132,DONKAT GATICOS ALIMENTO PARA GATOS 1KG,MISCELANEOS,ALIMENTOS POLAR COMERCIAL CA,MISCELANEOS,HOGAR
7592565006007,AGUA CRISTAL 4.8LT,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7592565000135,"AGUA CRISTAL 1,5LT",MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,COMESTIBLES
7592565000111,AGUA CRISTAL 330CC,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,COMESTIBLES
7593520000634,AGUA CRISTAL 600ML,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,COMESTIBLES
7591585378514,ENALAPRIL 10MG X 30 COMPRIMIDOS GENVEN,FARMACIA,X,FARMACIA,RX
7591585271785,NIFEDIPINA 10MG X 30 COMP. GENVEN,FARMACIA,X,FARMACIA,RX
7591585278791,OLMESARTAN 20MG X 30 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7591585372604,ROSUVASTATINA 20MG X 30 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7591585318565,TEKRON SULBUTIAMINA 200MG X 10 COMPRIMIDOS LETI,FARMACIA,X,FARMACIA,RX
7591821210899,TERAGRIP FORTE NOCHE X 4 TABLETAS FARMA,FARMACIA,X,FARMACIA,OTC
7591020080804,CANDER CANDESARTAN 32MG X 30 TABLETAS VALMORCA,FARMACIA,X,FARMACIA,RX
7591519000702,CLOTRIMAZOL CREMA VAGINAL 1% X 40G CALOX,FARMACIA,X,FARMACIA,RX
7591020009393,CARBAMAZEPINA 200MG  X 30 TAB GENCER,FARMACIA,X,FARMACIA,RX
7591020009270,SITAMET SITAGLIPTINA+METFORMINA 50MG/850MG X 30 TABLETAS VALMORCA,FARMACIA,X,FARMACIA,RX
8690529502134,JABON BARRA ANTIBACT ACTIVE PROTECT 3PACK 115GR COVEX,MISCELANEOS,"SURA DE VENEZUELA, C.A.",MISCELANEOS,CUIDADO PERSONAL
7591821210905,CALCIBON 315MG/800UI + VIT D 30TAB FARMA,FARMACIA,X,FARMACIA,OTC
1004567468937,ARROZ TIPO 1 900 KG CHAIRA,MISCELANEOS,"ALIMENTOS ALVARIGUA, C.A",MISCELANEOS,COMESTIBLES
7597765000978,HARINA DE MAIZ BLANCO KALY 900GR,MISCELANEOS,"MICEVEN, C.A.",MISCELANEOS,COMESTIBLES
7599959000023,ACEITE LA PAMPA 700ML,MISCELANEOS,"AGROMAYOR TOCUYITO,C.A",MISCELANEOS,COMESTIBLES
7591585177179,BISOPROLOL 2.5 MG X 30 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7591585177162,BISOPROLOL 5MG X 30 COMPRIMIDOS GENVEN,FARMACIA,X,FARMACIA,RX
7896714203768,FLAVONID (DIOSMINA+HESPERIDINA) (450MG+50MG)  ADULTO X 30 COMP. NEO QUIMICA,FARMACIA,X,FARMACIA,RX
7705959886608,METFORMINA 850MG TAB X 30 GENFAR,FARMACIA,X,FARMACIA,RX
7592601200246,LIPONTAL 900MG X 30 TAB SIEGFRIED,FARMACIA,X,FARMACIA,RX
7791848265043,DACTEN (CANDESARTAN 16MG) X 30 COFASA,FARMACIA,X,FARMACIA,RX
8993379284145,JABON RUHI ROJE 125G,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
7597597008135,PAÑAL ADULTO XG X 6 UNID ALIVE,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,COMPLEMENTOS DE LA SALUD
7702425808058,KOTEX TAMPONES DIGITAL SUPER 16 X12UND,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7702425466364,HUGGIES PAÑAL TRIPLE PROTECCION TALLA G X 20 UNID,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,BEBE
7702425478350,HUGGIES PAÑAL TRIPLE PROTECCION TALLA XG  X 20 UNID,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,BEBE
7509546063669,DESODORANTE SPEED STICK STAINGUARD SPRAY 91 GR,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7509546066172,DESODORANTE BARRA LADY SPEED STICK CLINICAL COMPLETE 45G,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7591061640418,CHICCO ACEITE PARA NIÑOS 100ML,MISCELANEOS,"PHARSANA DE VENEZUELA, C.A",MISCELANEOS,BEBE
